,Model,Price
875,Lenovo Legion 5 2021 Ryzen 7 5800H / RTX 3050Ti / 16GB RAM  /  512GB SSD / 15.6'' FHD / 165Hz Refresh Rate,"NPR165,000.00"
876,"Acer Predator Helios 300 2021 i5 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" QHD 165Hz Display","NPR168,000.00"
877,"MSI Prestige 15 A10SC i7 10th Gen / GTX 1650 / 16GB RAM / 512GB SSD / 15.6"" FHD Display","NPR168,000.00"
878,"MSI GP65 Leopard 10SDK  i7 10TH GEN / GTX 1660TI / 15.6"" 144Hz FHD / 512GB SSD / 16 GB RAM","NPR169,000.00"
879,"Lenovo ThinkPad L14 Gen 3 2022 Intel i7 1255U / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR170,000.00"
880,"HP Omen 16 2021 i7 11800H 8 Core / RTX 3060 / 16GB RAM / 512GGB SSD / 16.1""  QHD 165Hz display","NPR170,000.00"
881,"Asus TUF F15 2021 FX506HEB i7 11Th Gen  8 Core / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR172,000.00"
882,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3050Ti / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","NPR175,000.00"
883,"Asus ROG Strix G15 2021 G513IE Ryzen 7 4800H / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR175,000.00"
884,"HP Omen 16 2021 Ryzen 7 5800H / RTX 3050Ti / 16GB RAM/ 512GB SSD / 16.1""  FHD144Hz display","NPR175,000.00"
885,"Asus TUF DASH F15 2022 FX517ZC  i7 12Th Gen  6 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR178,000.00"
886,"Asus Zephyrus G14 2021 GA401QH Ryzen 7 5800HS / GTX 1650/ 16GB RAM / 512GB SSD / 14"" FHD 144Hz display","NPR178,000.00"
887,"MSI GE65 RAIDER 9SE i7 9TH GEN/ 1TB SSD/ 16GB RAM/ RTX 2060/ 15.6"" 240Hz FHD","NPR179,000.00"
888,"Asus TUF F15 2021 FX506HM i5 11Th Gen  6 Core / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR180,000.00"
889,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / 16GB RAM / 1TB SSD / RTX 3050Ti / 15.6"" QHD 165Hz display","NPR180,000.00"
890,"Acer Predator Triton 300 2020 i7 10TH GEN / RTX 2060 / 15.6"" FHD 120Hz / 16GB RAM/ 512GB SSD","NPR180,000.00"
891,Lenovo Legion 5 2022 Ryzen 7 / RTX 3050Ti / 16GB RAM  /  512GB SSD / 15.6'' 165Hz Display / RGB Backlight Keyboard /  Legion M300 RGB Gaming Mouse,"NPR183,000.00"
892,"Asus ROG Strix G15 2021 G513QC Ryzen 7 5800H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR183,000.00"
893,"Lenovo IdeaPad Gaming 3 2022 i7 12th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 165Hz  display","NPR185,000.00"
894,"Dell G15 5520 2022 i7 12700H / RTX 3050ti / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR185,000.00"
895,"Dell G5 2021 G5515 Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","NPR185,000.00"
896,"Asus TUF Dash F15 FX516PE i7 11th Gen / RTX 3050ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR185,000.00"
897,"MSI GS66 Stealth 10SD Thin i7 10TH GEN / GTX 1660Ti / 15.6"" FHD 144 Hz / 16GB RAM / 512GB SSD","NPR185,000.00"
898,"Dell G5 15 G5500 2020 i7 10Th Gen / RTX 2060 6GB / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display","NPR188,000.00"
899,"Acer Nitro 5 2021 i7 11TH GEN 11800H / RTX 3070 / 15.6"" FHD 144Hz/ 16GB RAM/ 1TB SSD","NPR189,000.00"
900,"MSI Katana GF66 11UE  i7 11th GEN 8 Core / RTX 3060 / 16GB RAM / 512GB SSD /  15.6"" FHD 144Hz FHD display","NPR189,000.00"
901,"Lenovo Yoga Slim 7 Pro 14IAH7 i7 12th Gen 12700H / 16GB RAM / 1TB SSD / Nvidia MX550 2GB / 14"" 2.8K (2880x1800) OLED display","NPR192,000.00"
902,"Asus ROG Strix G15 2022 G513RC Ryzen 7 6800H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR193,000.00"
903,"Asus VivoBook Pro 14X OLED M7400QC Ryzen 7 5800H / RTX 3050 / 16GB RAM / 1TB SSD / 15.6"" OLED display","NPR194,000.00"
904,"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","NPR195,000.00"
905,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz display","NPR195,000.00"
906,"Asus TUF A15 2021 FA506QM Ryzen 7 5800H / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR195,000.00"
907,"Asus ROG Strix G15 2021 G513QE Ryzen 7 5800H / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR197,000.00"
908,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3060 / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","NPR199,000.00"
909,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3070 / 8GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR199,000.00"
910,"Asus TUF A15 2022 FA507RM Ryzen 7 6800H / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR204,900.00"
911,"Asus Zephyrus G14 2021 GA401QE Ryzen 7 5800HS / RTX 3050ti / 16GB RAM / 1TB SSD / 14"" FHD 144Hz display / External Webcam","NPR205,000.00"
912,"Asus TUF Dash F15 FX516PM i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR205,000.00"
913,"MSI Stealth 15M A11SDK  i7 11th Gen / GTX 1660Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR210,000.00"
914,"MSI Prestige 15 A11SCS i7 11th Gen / GTX 1650Ti / 16GB RAM / 1TB SSD / 15.6"" FHD Display","NPR210,000.00"
915,"MSI Delta 15 AMD Advantage Edition A5EFK Ryzen 7 5800H/ RX6700M 10GB / 16GB RAM / 512GB SSD / 15.6"" 240Hz FHD display","NPR216,000.00"
916,"MSI Summit E13 Flip Evo 2-in-1 i7-1195G7 / Intel Iris / 16GB RAM / 1TB SSD / 13.4"" FHD Touchscreen display","NPR218,000.00"
917,"MSI GP76 Leopard 10UE i7 10th Gen 8 Core / RTX 3060 / 16 GB RAM / 1TB SSD / 17.3"" 144Hz FHD display","NPR218,000.00"
918,"MSI GE75 RAIDER  i7 9TH GEN/ 512GB SSD/ 32GB RAM/ RTX 2080/ 17.3"" 144Hz FHD","NPR219,000.00"
919,"MSI Stealth 15M A11SEK  i7 11th Gen / RTX 2060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR219,000.00"
920,"MSI Summit E15 A11SCS  i7 11th Gen / 16GB RAM / NVIDIA GTX 1650Ti Max-Q / 1TB SSD / 15.6"" FHD Display","NPR219,000.00"
921,"MSI GP66 Leopard 11UE  i7 11800H 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 240Hz display","NPR220,000.00"
922,"ASUS ZENBOOK DUO UX482EG i7 11TH GEN/ 16GB RAM/ 1TB SSD/ MX450 / STYLUS/ 14"" FHD Touchscreen + 12.6"" FHD TOUCH","NPR220,000.00"
923,"Gigabyte AORUS 5 SE4 i7 12700H / RTX 3070 / 16GB RAM / 512GB SSD / 15.6"" FHD 360Hz Display, 99Wh battery","NPR225,000.00"
924,"Lenovo ThinkPad P14s i7 11th Gen  / NVIDIA Quadro T500 / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR225,000.00"
925,Lenovo Legion 5 PRO 2021 Ryzen 7 5800H / RTX 3060 / 16GB RAM  /  512GB SSD / 16'' WQXGA Display / 165Hz Refresh Rate,"NPR225,000.00"
926,"Asus ROG Zephyrus G15 2021 GA503QE Ryzen 9 5900HX / RTX 3050Ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR227,000.00"
927,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / RTX 3070 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz display","NPR229,000.00"
928,"MSI GP66 Leopard 10UE  i7 10th Gen 8-Core / RTX 3060 / 1TB SSD / 16GB RAM / 15.6"" 144Hz FHD display","NPR229,000.00"
929,"Asus TUF F15 2022 FX507ZM i7 12Th Gen 14 Core / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz display","NPR229,900.00"
930,"MSI Pulse GL66 11UEK i7 1TH GEN 8 Core / RTX 3060 / 16GB RAM / 1TB SSD /  15.6"" QHD 165Hz display","NPR230,000.00"
931,"Razer Blade 15 2020 i7 10th Gen / 16GB RAM / 256GB SSD / GTX 1660Ti / 15.6"" 120Hz FHD Display","NPR230,000.00"
932,Lenovo Legion Slim 7i 2022 Intel i7 12700H / RTX 3060 / 16GB RAM  /  1TB / 16'' QHD Display / 165Hz Refresh Rate,"NPR235,000.00"
933,"Acer Predator Triton 500 2020 i7 10TH GEN / RTX 2070 / 15.6"" FHD 144Hz / 16GB RAM/ 512GB SSD","NPR235,000.00"
934,"Asus VivoBook Pro 16X OLED M7600QE Ryzen 7 5800H / RTX 3050 / 16GB RAM / 1TB SSD / 15.6"" OLED display","NPR238,000.00"
935,"Asus ROG FLOW X13 GV301QE 2021 Ryzen 9 5900HS / RTX 3050Ti / 16GB RAM / 1TB SSD / 13.4"" WUXGA 120Hz TouchScreen display","NPR238,000.00"
936,"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","NPR81,000.00"
937,"Lenovo Legion Y540 i5 9th Gen / GTX 1650 / 8GB RAM / 256GB SSD + 1TB HDD / 15.6"" FHD display","NPR92,000.00"
938,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD 144Hz display","NPR95,000.00"
939,"HP Pavilion Power 15 2020 i5 10300H / GTX 1650ti / 8GB RAM / 512GB SSD / 15.6"" FHD display","NPR95,000.00"
940,"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display","NPR95,000.00"
941,"MSI GF63 9SCSR i5 9TH GEN/ 8GB RAM/ 256GB SSD / GTX 1650TI / 15.6"" FHD 144Hz","NPR99,000.00"
942,"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard","NPR99,000.00"
943,"MSI Bravo 15 A4DCR Ryzen 5 4600H / RX5300M / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR99,000.00"
944,"HP Victus 16 2021 Ryzen 5 5600H / AMD Radeon™ RX 5500M 4096MB / 8GB RAM / 256GB SSD / 15.6"" FHD display","NPR105,000.00"
945,"Acer Nitro 5 2021 i5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","NPR110,000.00"
946,"Acer Nitro 5 2020 i5 10TH GEN / RTX 2060 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD / RGB Keyboard","NPR113,000.00"
947,"MSI Summit B15 A11M  i5 11th Gen / 8GB RAM / Iris Xe /  512GB SSD / 15.6"" FHD Display","NPR115,000.00"
948,"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","NPR81,000.00"
949,"Lenovo Legion Y540 i5 9th Gen / GTX 1650 / 8GB RAM / 256GB SSD + 1TB HDD / 15.6"" FHD display","NPR92,000.00"
950,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD 144Hz display","NPR95,000.00"
951,"HP Pavilion Power 15 2020 i5 10300H / GTX 1650ti / 8GB RAM / 512GB SSD / 15.6"" FHD display","NPR95,000.00"
952,"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display","NPR95,000.00"
953,"MSI GF63 9SCSR i5 9TH GEN/ 8GB RAM/ 256GB SSD / GTX 1650TI / 15.6"" FHD 144Hz","NPR99,000.00"
954,"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard","NPR99,000.00"
955,"MSI Bravo 15 A4DCR Ryzen 5 4600H / RX5300M / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR99,000.00"
956,"HP Victus 16 2021 Ryzen 5 5600H / AMD Radeon™ RX 5500M 4096MB / 8GB RAM / 256GB SSD / 15.6"" FHD display","NPR105,000.00"
957,"Acer Nitro 5 2021 i5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","NPR110,000.00"
958,"Acer Nitro 5 2020 i5 10TH GEN / RTX 2060 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD / RGB Keyboard","NPR113,000.00"
959,"MSI Summit B15 A11M  i5 11th Gen / 8GB RAM / Iris Xe /  512GB SSD / 15.6"" FHD Display","NPR115,000.00"
960,"MSI Modern 15 A11SB i5 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 15.6"" FHD","NPR115,000.00"
961,"MSI Modern 14 B11SB i5 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 14"" FHD","NPR115,000.00"
962,"Lenovo IdeaPad 5 2022 14 Ryzen 7 5825U / 16GB RAM / 1TB SSD / 14"" FHD display / Backlight Keyboard","NPR118,000.00"
963,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / RED backlight Keyboard","NPR119,900.00"
964,Lenovo Legion 5 2021 Ryzen 5 5600H / RTX 3050ti / 8GB RAM  /  512GB SSD / 15.6'' 120Hz Display / White Backlight Keyboard,"NPR120,000.00"
965,"HP Victus 16 2021 i5 11400H 6 Core /  NVIDIA GTX 1650 / 8GB RAM / 512GB SSD / 16.1""  144hz FHD display","NPR120,000.00"
966,"MSI GF63 Thin 10UD i5 10TH GEN / RTX 3050Ti / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD Display / Backlight Keyboard","NPR120,000.00"
967,"Lenovo Yoga Slim 7 15ITL05 i5 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD display","NPR120,000.00"
968,"MSI GL65 9ScK  i7 9TH GEN/ 256GB SSD/ 8GB RAM/ GTX 1650/ 15.6"" 120Hz FHD display","NPR120,000.00"
969,MSI Bravo 15 A4DDR Ryzen 7 4800H / RX5500M / 8GB RAM / 512GB SSD / 15.6'' 144Hz FHD display,"NPR123,000.00"
970,"MSI GF65 10SDR i5 10TH GEN/ 8GB RAM/ 512GB SSD/ GTX 1660TI / 15.6"" FHD 120Hz","NPR125,000.00"
971,"Asus TUF F15 Gaming Laptop i5 10Th Gen / GTX 1650/ 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR125,000.00"
972,"MSI Modern 15 A11SB i7 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 15.6"" FHD display","NPR125,000.00"
973,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR125,000.00"
974,"Acer Nitro 5 2021 i7 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","NPR127,000.00"
975,"MSI Modern 14 B11SB i7 11th Gen  / MX450 / 8GB RAM / 512GB SSD / 14"" FHD display","NPR128,000.00"
976,"Acer Nitro 5 2021 Intel i5 10Th Gen / RTX 3060 / 8GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR129,000.00"
977,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / RGB backlight Keyboard","NPR129,900.00"
978,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / RTX 3060 / 8GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR130,000.00"
979,"Acer Nitro 5 2022 Ryzen 5 6600H / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR135,000.00"
980,Lenovo Legion 5 2021 Ryzen 5 5600H / RTX 3060 / 8GB RAM  /  512GB SSD / 15.6'' 120Hz Display / White Backlight Keyboard,"NPR135,000.00"
981,"Lenovo ThinkPad L14 Gen 2 i5 1135G7 / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR135,000.00"
982,"Dell G5 2021 G5511 i5 11th Gen / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR135,000.00"
983,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD  144Hz / 8GB RAM / 512GB SSD","NPR135,000.00"
984,"HP Pavilion Power 15 2020 i5 10300H / GTX 1660ti / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR135,000.00"
985,"MSI Prestige 14 Evo i5 11th Gen / Intel Iris Xe graphics / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR135,000.00"
986,"MSI GF65 9SD i7 9TH GEN/ 16GB RAM/ 512GB SSD/ GTX 1660TI / 15.6"" FHD 120Hz","NPR135,000.00"
987,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1660ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD","NPR138,000.00"
988,"HP Victus 16 2021 i7 11800H 8 Core /  NVIDIA RTX 3050Ti / 16GB RAM / 512GB SSD / 16.1""  144hz FHD display","NPR139,000.00"
989,"Dell G5 15 G5500 2020 i7 10th Gen / RTX 2060 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR139,000.00"
990,"Acer Predator Helios 300 2021 i5 10th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR139,000.00"
991,"Lenovo ThinkPad L14 Gen 2 Ryzen 5 Pro 5650 / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR145,000.00"
992,"MSI GF65 10UE i5 10th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR145,000.00"
993,"MSI Summit B15 A11M i7 11th Gen / 8GB RAM / Iris Xe /  512GB SSD / 15.6"" FHD Display","NPR145,000.00"
994,"MSI GF65 10SDR i7 10TH GEN / GTX 1660TI / 15.6"" FHD 144Hz display / 8GB RAM / 512GB SSD","NPR145,000.00"
995,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR149,000.00"
996,"Acer Nitro 5 2020 i7 10TH GEN / RTX 3060 / 512GB SSD / 8GB RAM/ 15.6"" FHD 144hz","NPR149,000.00"
997,"MSI Prestige 14 Evo i7 11th Gen / Intel Iris Xe graphics / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR150,000.00"
998,"Acer Predator Helios 300 2020 i7 10th Gen / 16GB RAM / 1TB SSD / RTX 3060 / 15.6"" FHD 144Hz","NPR152,000.00"
999,"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR154,000.00"
1000,"Lenovo Yoga Slim 7 Pro 14ARH7 Ryzen 7 6800HS / 16GB RAM / 1TB SSD / 14"" 2.8K (2880x1800)  display","NPR155,000.00"
1001,"Lenovo ThinkPad L14 Gen 2 i7 1165G7 / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR155,000.00"
1002,"Acer Nitro 5 2021 i7 11TH GEN 11800H / RTX 3050ti / 15.6"" FHD 144Hz/ 16GB RAM/ 1TB SSD","NPR155,000.00"
1003,"HP Victus 16 2021 i7 11800H 8 Core /  NVIDIA RTX 3060 / 16GB RAM / 512GB SSD / 16.1"" 144hz FHD display","NPR155,000.00"
1004,"Dell G3 G3590 i7 9th Gen / NVIDIA GTX 1660Ti / 16GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD Display","NPR156,000.00"
1005,"Asus TUF DASH F15 2022 FX517ZC  i5 12Th Gen  6 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR157,000.00"
1006,"HP Victus 15 2022 i7 12650H 10 Core /  NVIDIA RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6""  144hz FHD display","NPR157,000.00"
1007,"Asus TUF A15 FA506IC Gaming Laptop Ryzen 7 4800H/ 16GB RAM/ 512GB SSD/ RTX 3050/ 15.6"" FHD 144Hz","NPR157,000.00"
1008,"Dell G5 G5510 2021 i7 10th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","NPR159,000.00"
1009,"MSI GL75 Leopard 10SDR  i7 10TH GEN / GTX 1660Ti / 15.6"" 144Hz FHD display / 512GB SSD / 16GB RAM","NPR159,000.00"
1010,"HP Omen 16 2021 i7 11800H 8 Core / RTX 3050Ti / 16GB RAM / 512GGB SSD / 16.1""  FHD 60Hz display","NPR160,000.00"
1011,Dell Inspiron 7306 2-in-1 i7 11Th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD 360-degree Touch Screen Display,"NPR160,000.00"
1012,"Dell G5 2021 G5515 Ryzen 7 5800H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR162,000.00"
1013,"Asus TUF F15 2021 FX506HCB i7 11Th Gen  8 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR162,000.00"
1014,"Asus TUF F15 2021 FX506HE i5 11Th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR162,000.00"
1015,"Acer Nitro 5 2022 AMD Ryzen 7 6800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR164,000.00"
1016,"Lenovo IdeaPad 5 Pro 16ARH7 Ryzen 7 6800HS / 16GB RAM / 1TB SSD /  Nvidia RTX 3050ti / 16"" 2.5K (2880x1800)  display","NPR165,000.00"
1017,"MSI GF65 10UE i7 10th Gen / RTX 3060 / 16 GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR165,000.00"
1018,"Asus TUF A15 FA506IU Gaming Laptop Ryzen 7 4800H/ 8GB RAM/ 512GB SSD/ GTX 1660Ti/ 15.6"" FHD 144Hz","NPR165,000.00"
1019,Lenovo Legion 5 2021 Ryzen 7 5800H / RTX 3050Ti / 16GB RAM  /  512GB SSD / 15.6'' FHD / 165Hz Refresh Rate,"NPR165,000.00"
1020,"Acer Predator Helios 300 2021 i5 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" QHD 165Hz Display","NPR168,000.00"
1021,"MSI Prestige 15 A10SC i7 10th Gen / GTX 1650 / 16GB RAM / 512GB SSD / 15.6"" FHD Display","NPR168,000.00"
1022,"MSI GP65 Leopard 10SDK  i7 10TH GEN / GTX 1660TI / 15.6"" 144Hz FHD / 512GB SSD / 16 GB RAM","NPR169,000.00"
1023,"Lenovo ThinkPad L14 Gen 3 2022 Intel i7 1255U / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR170,000.00"
1024,"HP Omen 16 2021 i7 11800H 8 Core / RTX 3060 / 16GB RAM / 512GGB SSD / 16.1""  QHD 165Hz display","NPR170,000.00"
1025,"Asus TUF F15 2021 FX506HEB i7 11Th Gen  8 Core / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR172,000.00"
1026,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3050Ti / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","NPR175,000.00"
1027,"Asus ROG Strix G15 2021 G513IE Ryzen 7 4800H / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR175,000.00"
1028,"HP Omen 16 2021 Ryzen 7 5800H / RTX 3050Ti / 16GB RAM/ 512GB SSD / 16.1""  FHD144Hz display","NPR175,000.00"
1029,"Asus TUF DASH F15 2022 FX517ZC  i7 12Th Gen  6 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR178,000.00"
1030,"Asus Zephyrus G14 2021 GA401QH Ryzen 7 5800HS / GTX 1650/ 16GB RAM / 512GB SSD / 14"" FHD 144Hz display","NPR178,000.00"
1031,"MSI GE65 RAIDER 9SE i7 9TH GEN/ 1TB SSD/ 16GB RAM/ RTX 2060/ 15.6"" 240Hz FHD","NPR179,000.00"
1032,"Asus TUF F15 2021 FX506HM i5 11Th Gen  6 Core / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR180,000.00"
1033,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / 16GB RAM / 1TB SSD / RTX 3050Ti / 15.6"" QHD 165Hz display","NPR180,000.00"
1034,"Acer Predator Triton 300 2020 i7 10TH GEN / RTX 2060 / 15.6"" FHD 120Hz / 16GB RAM/ 512GB SSD","NPR180,000.00"
1035,Lenovo Legion 5 2022 Ryzen 7 / RTX 3050Ti / 16GB RAM  /  512GB SSD / 15.6'' 165Hz Display / RGB Backlight Keyboard /  Legion M300 RGB Gaming Mouse,"NPR183,000.00"
1036,"Asus ROG Strix G15 2021 G513QC Ryzen 7 5800H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR183,000.00"
1037,"Lenovo IdeaPad Gaming 3 2022 i7 12th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 165Hz  display","NPR185,000.00"
1038,"Dell G15 5520 2022 i7 12700H / RTX 3050ti / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR185,000.00"
1039,"Dell G5 2021 G5515 Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","NPR185,000.00"
1040,"Asus TUF Dash F15 FX516PE i7 11th Gen / RTX 3050ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR185,000.00"
1041,"MSI GS66 Stealth 10SD Thin i7 10TH GEN / GTX 1660Ti / 15.6"" FHD 144 Hz / 16GB RAM / 512GB SSD","NPR185,000.00"
1042,"Dell G5 15 G5500 2020 i7 10Th Gen / RTX 2060 6GB / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display","NPR188,000.00"
1043,"Acer Nitro 5 2021 i7 11TH GEN 11800H / RTX 3070 / 15.6"" FHD 144Hz/ 16GB RAM/ 1TB SSD","NPR189,000.00"
1044,"MSI Katana GF66 11UE  i7 11th GEN 8 Core / RTX 3060 / 16GB RAM / 512GB SSD /  15.6"" FHD 144Hz FHD display","NPR189,000.00"
1045,"Lenovo Yoga Slim 7 Pro 14IAH7 i7 12th Gen 12700H / 16GB RAM / 1TB SSD / Nvidia MX550 2GB / 14"" 2.8K (2880x1800) OLED display","NPR192,000.00"
